"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_age_weighted","accuracy","f_measure","auroc_I0002","auroc_age_cond_I0002","auroc_I0006","auroc_age_cond_I0006","auroc_S0001","auroc_age_cond_S0001"
330,"2026-08-05 19:13:55.065329","val",0,"","",0.6338557706268483,0.14457019923417397,0.5636207238801032,0.5614206665308004,0.08045112781954887,0.1489213639526792,0.5842424242424242,0.5555555555555556,0.6835748792270531,0.6109375,0.6285119667013528,0.5556643356643357
340,"2026-08-05 19:14:06.074844","train",1,1.1316746473312378,4.2791674295750344e-05,"","","","","","","","","","","",""
360,"2026-08-05 19:14:06.911018","train",1,0.7999994158744812,4.312939851481461e-05,"","","","","","","","","","","",""
380,"2026-08-05 19:14:07.704647","train",1,1.5101507902145386,4.3486334893207915e-05,"","","","","","","","","","","",""
400,"2026-08-05 19:14:08.573070","train",1,1.1196296215057373,4.386246905068044e-05,"","","","","","","","","","","",""
420,"2026-08-05 19:14:09.386756","train",1,0.44572994112968445,4.425778583354138e-05,"","","","","","","","","","","",""
440,"2026-08-05 19:14:10.231263","train",1,1.1304435729980469,4.467226931527152e-05,"","","","","","","","","","","",""
460,"2026-08-05 19:14:11.140824","train",1,1.1580766439437866,4.5105902797163235e-05,"","","","","","","","","","","",""
480,"2026-08-05 19:14:12.020378","train",1,0.7970554828643799,4.555866880899377e-05,"","","","","","","","","","","",""
500,"2026-08-05 19:14:12.833043","train",1,1.7674826383590698,4.6030549109729656e-05,"","","","","","","","","","","",""
520,"2026-08-05 19:14:13.625082","train",1,0.4537923038005829,4.65215246882605e-05,"","","","","","","","","","","",""
540,"2026-08-05 19:14:14.527795","train",1,0.4339187443256378,4.703157576416595e-05,"","","","","","","","","","","",""
560,"2026-08-05 19:14:15.420155","train",1,0.7728631496429443,4.756068178851181e-05,"","","","","","","","","","","",""
580,"2026-08-05 19:14:16.277750","train",1,1.548525333404541,4.8108821444678386e-05,"","","","","","","","","","","",""
600,"2026-08-05 19:14:17.099963","train",1,1.491398572921753,4.867597264921939e-05,"","","","","","","","","","","",""
620,"2026-08-05 19:14:17.943980","train",1,0.40812090039253235,4.9262112552751194e-05,"","","","","","","","","","","",""
640,"2026-08-05 19:14:18.833680","train",1,0.7960846424102783,4.9867217540873325e-05,"","","","","","","","","","","",""
660,"2026-08-05 19:14:19.632374","train",1,0.4136072099208832,5.0491263235120714e-05,"","","","","","","","","","","",""
660,"2026-08-05 19:14:35.598319","val",1,"","",0.6407867890356944,0.14598826889888167,0.5907496857010521,0.6077274488121569,0.08045112781954887,0.1489213639526792,0.6387878787878788,0.6752136752136753,0.6633221850613156,0.5859375,0.6331472897549901,0.5881118881118881
680,"2026-08-05 19:14:47.023991","train",2,0.7975250482559204,5.1134224493944907e-05,"","","","","","","","","","","",""
700,"2026-08-05 19:14:47.920122","train",2,1.1999555826187134,5.179607541372735e-05,"","","","","","","","","","","",""
720,"2026-08-05 19:14:48.729172","train",2,0.7947236895561218,5.247678932982294e-05,"","","","","","","","","","","",""
740,"2026-08-05 19:14:49.633269","train",2,0.4023204445838928,5.317633881763437e-05,"","","","","","","","","","","",""
760,"2026-08-05 19:14:50.441259","train",2,0.41135990619659424,5.389469569371701e-05,"","","","","","","","","","","",""
780,"2026-08-05 19:14:51.316984","train",2,1.1009865999221802,5.4631831016914325e-05,"","","","","","","","","","","",""
800,"2026-08-05 19:14:52.159830","train",2,1.540958285331726,5.538771508952368e-05,"","","","","","","","","","","",""
820,"2026-08-05 19:14:53.086675","train",2,1.2192952632904053,5.616231745849299e-05,"","","","","","","","","","","",""
840,"2026-08-05 19:14:53.907282","train",2,0.7821463346481323,5.6955606916647824e-05,"","","","","","","","","","","",""
860,"2026-08-05 19:14:54.769120","train",2,1.1098729372024536,5.7767551503947996e-05,"","","","","","","","","","","",""
880,"2026-08-05 19:14:55.639878","train",2,0.400133341550827,5.859811850877602e-05,"","","","","","","","","","","",""
900,"2026-08-05 19:14:56.544731","train",2,0.3866356313228607,5.944727446925452e-05,"","","","","","","","","","","",""
920,"2026-08-05 19:14:57.333828","train",2,1.5914714336395264,6.0314985174594144e-05,"","","","","","","","","","","",""
940,"2026-08-05 19:14:58.184990","train",2,1.8013540506362915,6.12012156664724e-05,"","","","","","","","","","","",""
960,"2026-08-05 19:14:59.034077","train",2,1.5169059038162231,6.210593024044177e-05,"","","","","","","","","","","",""
980,"2026-08-05 19:14:59.820001","train",2,0.7702717781066895,6.302909244736783e-05,"","","","","","","","","","","",""
990,"2026-08-05 19:15:15.952805","val",2,"","",0.6725838867194962,0.16369825137715477,0.6032554754185139,0.6008648696246955,0.08045112781954887,0.1489213639526792,0.6848484848484849,0.6752136752136753,0.70958751393534,0.6421875,0.6528395295304764,0.575944055944056
1000,"2026-08-05 19:15:26.811242","train",3,0.7369006872177124,6.397066509489843e-05,"","","","","","","","","","","",""
1020,"2026-08-05 19:15:27.654439","train",3,0.7861670255661011,6.493061024896165e-05,"","","","","","","","","","","",""
1040,"2026-08-05 19:15:28.467355","train",3,1.0966747999191284,6.590888923529385e-05,"","","","","","","","","","","",""
1060,"2026-08-05 19:15:29.288179","train",3,0.4205006957054138,6.690546264099867e-05,"","","","","","","","","","","",""
1080,"2026-08-05 19:15:30.202800","train",3,0.39088934659957886,6.792029031613383e-05,"","","","","","","","","","","",""
1100,"2026-08-05 19:15:31.043498","train",3,0.8140609860420227,6.895333137532905e-05,"","","","","","","","","","","",""
1120,"2026-08-05 19:15:31.965797","train",3,0.3664993643760681,7.000454419943424e-05,"","","","","","","","","","","",""
1140,"2026-08-05 19:15:32.752453","train",3,1.2800341844558716,7.107388643719421e-05,"","","","","","","","","","","",""
1160,"2026-08-05 19:15:33.654507","train",3,0.3966546058654785,7.216131500695699e-05,"","","","","","","","","","","",""
1180,"2026-08-05 19:15:34.611567","train",3,1.5041766166687012,7.326678609840805e-05,"","","","","","","","","","","",""
1200,"2026-08-05 19:15:35.499751","train",3,0.3761286437511444,7.439025517433622e-05,"","","","","","","","","","","",""
1220,"2026-08-05 19:15:36.285648","train",3,0.7216579914093018,7.553167697242744e-05,"","","","","","","","","","","",""
1240,"2026-08-05 19:15:37.075776","train",3,1.500112771987915,7.669100550708853e-05,"","","","","","","","","","","",""
1260,"2026-08-05 19:15:37.893496","train",3,0.818666934967041,7.78681940713003e-05,"","","","","","","","","","","",""
1280,"2026-08-05 19:15:38.758231","train",3,1.6200907230377197,7.906319523849799e-05,"","","","","","","","","","","",""
1300,"2026-08-05 19:15:39.611829","train",3,0.37537240982055664,8.027596086448345e-05,"","","","","","","","","","","",""
1320,"2026-08-05 19:15:40.414335","train",3,2.3049755096435547,8.150644208936388e-05,"","","","","","","","","","","",""
1320,"2026-08-05 19:15:56.250347","val",3,"","",0.7171655420637165,0.19375063348523316,0.6377952755905512,0.6503332136626314,0.08045112781954887,0.1489213639526792,0.7212121212121212,0.6752136752136753,0.7151616499442587,0.6328125,0.7047898338220919,0.6222377622377623
1340,"2026-08-05 19:16:07.527672","train",4,0.714597225189209,8.275458933952075e-05,"","","","","","","","","","","",""
1360,"2026-08-05 19:16:08.380799","train",4,1.106863021850586,8.402035232960643e-05,"","","","","","","","","","","",""
1380,"2026-08-05 19:16:09.197331","train",4,0.7084150314331055,8.530368006457107e-05,"","","","","","","","","","","",""
1400,"2026-08-05 19:16:10.076413","train",4,0.7842559814453125,8.660452084171611e-05,"","","","","","","","","","","",""
1420,"2026-08-05 19:16:10.954612","train",4,0.8494067192077637,8.792282225277784e-05,"","","","","","","","","","","",""
1440,"2026-08-05 19:16:11.811409","train",4,0.709064245223999,8.925853118603834e-05,"","","","","","","","","","","",""
1460,"2026-08-05 19:16:12.637870","train",4,0.8580743074417114,9.061159382846599e-05,"","","","","","","","","","","",""
1480,"2026-08-05 19:16:13.521389","train",4,0.6551834344863892,9.198195566788303e-05,"","","","","","","","","","","",""
1500,"2026-08-05 19:16:14.398981","train",4,0.8422069549560547,9.336956149516129e-05,"","","","","","","","","","","",""
1520,"2026-08-05 19:16:15.274155","train",4,0.37617576122283936,9.477435540644738e-05,"","","","","","","","","","","",""
1540,"2026-08-05 19:16:16.089574","train",4,0.6752903461456299,9.619628080541462e-05,"","","","","","","","","","","",""
1560,"2026-08-05 19:16:16.989201","train",4,0.404526948928833,9.763528040554253e-05,"","","","","","","","","","","",""
1580,"2026-08-05 19:16:17.864615","train",4,1.2343394756317139,9.9091296232426e-05,"","","","","","","","","","","",""
1600,"2026-08-05 19:16:18.675749","train",4,1.1068507432937622,0.00010056426962610978,"","","","","","","","","","","",""
1620,"2026-08-05 19:16:19.520940","train",4,0.3232952356338501,0.00010205414124345256,"","","","","","","","","","","",""
1640,"2026-08-05 19:16:20.318383","train",4,0.3059117794036865,0.00010356085106051735,"","","","","","","","","","","",""
1650,"2026-08-05 19:16:36.464037","val",4,"","",0.7771604985442568,0.24323310134028542,0.6587705948521141,0.6777368631546816,0.3699248120300752,0.19423076923076923,0.6484848484848484,0.5811965811965812,0.7166480862133037,0.5796875,0.8036924920379656,0.6924475524475524
1660,"2026-08-05 19:16:47.289986","train",5,0.3512588441371918,0.00010508433837499,"","","","","","","","","","","",""
1680,"2026-08-05 19:16:48.224594","train",5,0.6658362150192261,0.00010662454180862481,"","","","","","","","","","","",""
1700,"2026-08-05 19:16:49.090963","train",5,1.1296868324279785,0.00010818139930971696,"","","","","","","","","","","",""
1720,"2026-08-05 19:16:49.909015","train",5,0.35655534267425537,0.00010975484815560249,"","","","","","","","","","","",""
1740,"2026-08-05 19:16:50.746169","train",5,0.5887115597724915,0.00011134482495518607,"","","","","","","","","","","",""
1760,"2026-08-05 19:16:51.556146","train",5,0.6055186986923218,0.00011295126565149388,"","","","","","","","","","","",""
1780,"2026-08-05 19:16:52.352050","train",5,1.6947883367538452,0.00011457410552425469,"","","","","","","","","","","",""
1800,"2026-08-05 19:16:53.208909","train",5,0.4000476598739624,0.00011621327919250754,"","","","","","","","","","","",""
1820,"2026-08-05 19:16:54.061802","train",5,1.2187283039093018,0.00011786872061723562,"","","","","","","","","","","",""
1840,"2026-08-05 19:16:54.912216","train",5,1.1547496318817139,0.00011954036310402667,"","","","","","","","","","","",""
1860,"2026-08-05 19:16:55.897324","train",5,0.2983914613723755,0.00012122813930576064,"","","","","","","","","","","",""
1880,"2026-08-05 19:16:56.797257","train",5,0.3822752833366394,0.00012293198122532197,"","","","","","","","","","","",""
1900,"2026-08-05 19:16:57.655605","train",5,1.4341034889221191,0.0001246518202183398,"","","","","","","","","","","",""
1920,"2026-08-05 19:16:58.543222","train",5,0.6999040842056274,0.0001263875869959532,"","","","","","","","","","","",""
1940,"2026-08-05 19:16:59.336219","train",5,1.2459627389907837,0.0001281392116276029,"","","","","","","","","","","",""
1960,"2026-08-05 19:17:00.132725","train",5,0.2863878607749939,0.00012990662354384877,"","","","","","","","","","","",""
1980,"2026-08-05 19:17:00.894431","train",5,0.2826424539089203,0.00013168975153921188,"","","","","","","","","","","",""
1980,"2026-08-05 19:17:16.681702","val",5,"","",0.7817302328424817,0.26938040815125136,0.6536094752861774,0.6447209493858839,0.8165413533834587,0.3259668508287293,0.6872727272727273,0.6495726495726496,0.7211073950204385,0.55,0.8023838804275849,0.6812587412587413
2000,"2026-08-05 19:17:27.957015","train",6,0.7719646096229553,0.00013348852377504468,"","","","","","","","","","","",""
2020,"2026-08-05 19:17:28.832026","train",6,0.9958347082138062,0.00013530286778242438,"","","","","","","","","","","",""
2040,"2026-08-05 19:17:29.712721","train",6,0.36931851506233215,0.00013713271046507294,"","","","","","","","","","","",""
2060,"2026-08-05 19:17:30.590887","train",6,0.5057888031005859,0.0001389779781023015,"","","","","","","","","","","",""
2080,"2026-08-05 19:17:31.435016","train",6,0.9946780204772949,0.00014083859635198094,"","","","","","","","","","","",""
2100,"2026-08-05 19:17:32.346841","train",6,0.39065781235694885,0.00014271449025353672,"","","","","","","","","","","",""
2120,"2026-08-05 19:17:33.167924","train",6,0.3491068482398987,0.00014460558423096896,"","","","","","","","","","","",""
2140,"2026-08-05 19:17:33.994569","train",6,0.412322998046875,0.00014651180209589718,"","","","","","","","","","","",""
2160,"2026-08-05 19:17:34.958183","train",6,0.4897536039352417,0.00014843306705063003,"","","","","","","","","","","",""
2180,"2026-08-05 19:17:35.840839","train",6,0.9781578779220581,0.0001503693016912589,"","","","","","","","","","","",""
2200,"2026-08-05 19:17:36.693610","train",6,0.2669653296470642,0.0001523204280107765,"","","","","","","","","","","",""
2220,"2026-08-05 19:17:37.499439","train",6,0.32289937138557434,0.0001542863674022201,"","","","","","","","","","","",""
2240,"2026-08-05 19:17:38.361949","train",6,1.8321967124938965,0.00015626704066183759,"","","","","","","","","","","",""
2260,"2026-08-05 19:17:39.263861","train",6,0.37263596057891846,0.00015826236799227906,"","","","","","","","","","","",""
2280,"2026-08-05 19:17:40.049520","train",6,0.6431336402893066,0.0001602722690058116,"","","","","","","","","","","",""
2300,"2026-08-05 19:17:40.846236","train",6,0.667670488357544,0.00016229666272755765,"","","","","","","","","","","",""
2310,"2026-08-05 19:17:57.142518","val",6,"","",0.7935748618763421,0.2975327162594878,0.6745847945477403,0.6859599182877254,0.45789473684210524,0.21029572836801752,0.6921212121212121,0.7008547008547008,0.7283537718320328,0.5125,0.8161321855390533,0.7086713286713286
2320,"2026-08-05 19:18:07.985061","train",7,0.6600583791732788,0.00016433546759875794,"","","","","","","","","","","",""
2340,"2026-08-05 19:18:08.815865","train",7,1.9482545852661133,0.00016638860148005636,"","","","","","","","","","","",""
2360,"2026-08-05 19:18:09.643286","train",7,0.47444042563438416,0.00016845598165481004,"","","","","","","","","","","",""
2380,"2026-08-05 19:18:10.451555","train",7,0.33117741346359253,0.00017053752483242178,"","","","","","","","","","","",""
2400,"2026-08-05 19:18:11.306515","train",7,1.703971266746521,0.00017263314715169475,"","","","","","","","","","","",""
2420,"2026-08-05 19:18:12.132739","train",7,0.5400953888893127,0.0001747427641842124,"","","","","","","","","","","",""
2440,"2026-08-05 19:18:12.945910","train",7,0.4720209240913391,0.0001768662909377391,"","","","","","","","","","","",""
2460,"2026-08-05 19:18:13.967560","train",7,0.3460727334022522,0.00017900364185964416,"","","","","","","","","","","",""
2480,"2026-08-05 19:18:14.876154","train",7,0.6880530118942261,0.0001811547308403494,"","","","","","","","","","","",""
2500,"2026-08-05 19:18:15.784379","train",7,1.088383436203003,0.0001833194712167976,"","","","","","","","","","","",""
2520,"2026-08-05 19:18:16.644437","train",7,0.30927690863609314,0.0001854977757759441,"","","","","","","","","","","",""
2540,"2026-08-05 19:18:17.511654","train",7,0.7054910659790039,0.00018768955675827067,"","","","","","","","","","","",""
2560,"2026-08-05 19:18:18.350161","train",7,0.7968829870223999,0.00018989472586132105,"","","","","","","","","","","",""
2580,"2026-08-05 19:18:19.290231","train",7,0.7092915773391724,0.00019211319424325835,"","","","","","","","","","","",""
2600,"2026-08-05 19:18:20.138507","train",7,1.0959970951080322,0.0001943448725264446,"","","","","","","","","","","",""
2620,"2026-08-05 19:18:20.942672","train",7,1.356687307357788,0.00019658967080104118,"","","","","","","","","","","",""
2640,"2026-08-05 19:18:21.737588","train",7,1.4295809268951416,0.0001988474986286317,"","","","","","","","","","","",""
2640,"2026-08-05 19:18:37.723896","val",7,"","",0.7878894399400892,0.2992891646026705,0.6810692781049428,0.6865378628456127,0.7804511278195488,0.3209302325581395,0.6727272727272727,0.717948717948718,0.7309550353028614,0.4859375,0.8097152587267051,0.7261538461538461
2660,"2026-08-05 19:18:48.980350","train",8,1.4830682277679443,0.00020111826504586505,"","","","","","","","","","","",""
2680,"2026-08-05 19:18:49.811027","train",8,0.317668080329895,0.00020340187856812003,"","","","","","","","","","","",""
2700,"2026-08-05 19:18:50.678693","train",8,0.28770798444747925,0.00020569824719319195,"","","","","","","","","","","",""
2720,"2026-08-05 19:18:51.642528","train",8,0.2236517369747162,0.00020800727840499813,"","","","","","","","","","","",""
2740,"2026-08-05 19:18:52.483740","train",8,0.4680068790912628,0.0002103288791773058,"","","","","","","","","","","",""
2760,"2026-08-05 19:18:53.311412","train",8,0.2924356162548065,0.0002126629559774803,"","","","","","","","","","","",""
2780,"2026-08-05 19:18:54.174827","train",8,0.513656735420227,0.00021500941477025216,"","","","","","","","","","","",""
2800,"2026-08-05 19:18:55.104738","train",8,0.6295316815376282,0.00021736816102150658,"","","","","","","","","","","",""
2820,"2026-08-05 19:18:55.896072","train",8,0.29890358448028564,0.0002197390997020918,"","","","","","","","","","","",""
2840,"2026-08-05 19:18:56.732050","train",8,0.9725719690322876,0.0002221221352916473,"","","","","","","","","","","",""
2860,"2026-08-05 19:18:57.544169","train",8,0.22051849961280823,0.00022451717178245288,"","","","","","","","","","","",""
2880,"2026-08-05 19:18:58.360618","train",8,0.9667969942092896,0.0002269241126832955,"","","","","","","","","","","",""
2900,"2026-08-05 19:18:59.183568","train",8,0.7866198420524597,0.00022934286102335776,"","","","","","","","","","","",""
2920,"2026-08-05 19:19:00.004853","train",8,0.7724366784095764,0.00023177331935612412,"","","","","","","","","","","",""
2940,"2026-08-05 19:19:00.939046","train",8,0.6529772281646729,0.00023421538976330688,"","","","","","","","","","","",""
2960,"2026-08-05 19:19:01.781819","train",8,1.2506893873214722,0.00023666897385879134,"","","","","","","","","","","",""
2970,"2026-08-05 19:19:18.093782","val",8,"","",0.7774508829979903,0.29491607693933064,0.6428902269569245,0.6270765942476814,0.6195488721804512,0.25588235294117645,0.6581818181818181,0.7008547008547008,0.749721293199554,0.5171875,0.7935073944439188,0.6497902097902097
2980,"2026-08-05 19:19:28.934528","train",9,0.4282381534576416,0.00023913397279259896,"","","","","","","","","","","",""
3000,"2026-08-05 19:19:29.756906","train",9,0.3301680386066437,0.0002416102872548709,"","","","","","","","","","","",""
3020,"2026-08-05 19:19:30.699135","train",9,0.6771566271781921,0.00024409781747986796,"","","","","","","","","","","",""
3040,"2026-08-05 19:19:31.557950","train",9,0.9672534465789795,0.0002465964632499904,"","","","","","","","","","","",""
3060,"2026-08-05 19:19:32.390567","train",9,0.6723377108573914,0.0002491061238998159,"","","","","","","","","","","",""
3080,"2026-08-05 19:19:33.243046","train",9,1.2681318521499634,0.0002516266983201542,"","","","","","","","","","","",""
3100,"2026-08-05 19:19:34.112398","train",9,0.8651609420776367,0.0002541580849621214,"","","","","","","","","","","",""
3120,"2026-08-05 19:19:35.042079","train",9,0.7655418515205383,0.00025670018184123077,"","","","","","","","","","","",""
3140,"2026-08-05 19:19:35.999603","train",9,1.0359525680541992,0.00025925288654150196,"","","","","","","","","","","",""
3160,"2026-08-05 19:19:36.899667","train",9,0.7287687063217163,0.0002618160962195861,"","","","","","","","","","","",""
3180,"2026-08-05 19:19:37.729568","train",9,0.2855013906955719,0.0002643897076089108,"","","","","","","","","","","",""
3200,"2026-08-05 19:19:38.581416","train",9,1.3381022214889526,0.0002669736170238388,"","","","","","","","","","","",""
3220,"2026-08-05 19:19:39.413043","train",9,0.2473757565021515,0.00026956772036384634,"","","","","","","","","","","",""
3240,"2026-08-05 19:19:40.259262","train",9,1.3253477811813354,0.00027217191311771716,"","","","","","","","","","","",""
3260,"2026-08-05 19:19:41.055183","train",9,0.9451726078987122,0.0002747860903677523,"","","","","","","","","","","",""
3280,"2026-08-05 19:19:41.853189","train",9,0.2583561837673187,0.0002774101467939977,"","","","","","","","","","","",""
3300,"2026-08-05 19:19:42.692875","train",9,0.41858696937561035,0.0002800439766784871,"","","","","","","","","","","",""
3300,"2026-08-05 19:19:58.570615","val",9,"","",0.8027448972573953,0.3002351656968388,0.7078673989280752,0.7010317727280494,0.6390977443609023,0.26605504587155965,0.6921212121212121,0.6923076923076923,0.7898550724637681,0.646875,0.8151389020275597,0.7204195804195804
3320,"2026-08-05 19:20:10.041746","train",10,0.8413894176483154,0.00028268747390950116,"","","","","","","","","","","",""
3340,"2026-08-05 19:20:10.896656","train",10,0.5074001550674438,0.000285340531985843,"","","","","","","","","","","",""
3360,"2026-08-05 19:20:11.764404","train",10,0.634392261505127,0.00028800304402112767,"","","","","","","","","","","",""
3380,"2026-08-05 19:20:12.598234","train",10,0.9639682769775391,0.00029067490274809014,"","","","","","","","","","","",""
3400,"2026-08-05 19:20:13.457699","train",10,0.7403647899627686,0.0002933560005229049,"","","","","","","","","","","",""
3420,"2026-08-05 19:20:14.314751","train",10,0.5367828011512756,0.00029604622932952456,"","","","","","","","","","","",""
3440,"2026-08-05 19:20:15.291795","train",10,0.8495290875434875,0.0002987454807840304,"","","","","","","","","","","",""
3460,"2026-08-05 19:20:16.194260","train",10,1.7013356685638428,0.0003014536461389993,"","","","","","","","","","","",""
3480,"2026-08-05 19:20:16.992191","train",10,0.8723679184913635,0.0003041706162878855,"","","","","","","","","","","",""
3500,"2026-08-05 19:20:17.786677","train",10,0.6362987160682678,0.00030689628176941506,"","","","","","","","","","","",""
3520,"2026-08-05 19:20:18.587795","train",10,3.209336042404175,0.00030963053277199696,"","","","","","","","","","","",""
3540,"2026-08-05 19:20:19.399567","train",10,0.37015500664711,0.0003123732591381466,"","","","","","","","","","","",""
3560,"2026-08-05 19:20:20.352311","train",10,0.3947041928768158,0.00031512435036892405,"","","","","","","","","","","",""
3580,"2026-08-05 19:20:21.178096","train",10,0.6858437061309814,0.000317883695628386,"","","","","","","","","","","",""
3600,"2026-08-05 19:20:21.963250","train",10,0.36681312322616577,0.00032065118374805033,"","","","","","","","","","","",""
3620,"2026-08-05 19:20:22.898141","train",10,0.8937472701072693,0.00032342670323137605,"","","","","","","","","","","",""
3630,"2026-08-05 19:20:39.217230","val",10,"","",0.7792008314165412,0.2746957484966398,0.6430887315556144,0.6526688658902675,0.5947368421052631,0.24403927068723702,0.6521212121212121,0.5982905982905983,0.7567818654775177,0.5875,0.7943430139059692,0.6509090909090909
3640,"2026-08-05 19:20:50.370108","train",11,0.6274762749671936,0.0003262101422582543,"","","","","","","","","","","",""
3660,"2026-08-05 19:20:51.194572","train",11,0.44865575432777405,0.0003290013886895136,"","","","","","","","","","","",""
3680,"2026-08-05 19:20:52.151953","train",11,0.5419076085090637,0.00033180033007143843,"","","","","","","","","","","",""
3700,"2026-08-05 19:20:53.008174","train",11,0.4590924382209778,0.0003346068536402983,"","","","","","","","","","","",""
3720,"2026-08-05 19:20:53.857912","train",11,1.002478003501892,0.0003374208463268921,"","","","","","","","","","","",""
3740,"2026-08-05 19:20:54.728303","train",11,1.1203047037124634,0.00034024219476110334,"","","","","","","","","","","",""
3760,"2026-08-05 19:20:55.602211","train",11,1.8966357707977295,0.00034307078527646615,"","","","","","","","","","","",""
3780,"2026-08-05 19:20:56.412058","train",11,1.2396382093429565,0.00034590650391474694,"","","","","","","","","","","",""
3800,"2026-08-05 19:20:57.223019","train",11,0.6133670806884766,0.00034874923643053355,"","","","","","","","","","","",""
3820,"2026-08-05 19:20:58.144821","train",11,1.7654097080230713,0.00035159886829583893,"","","","","","","","","","","",""
3840,"2026-08-05 19:20:58.967664","train",11,0.5739181041717529,0.00035445528470471547,"","","","","","","","","","","",""
3860,"2026-08-05 19:20:59.810337","train",11,1.9825172424316406,0.0003573183705778793,"","","","","","","","","","","",""
3880,"2026-08-05 19:21:00.724877","train",11,0.880213737487793,0.000360188010567348,"","","","","","","","","","","",""
3900,"2026-08-05 19:21:01.606741","train",11,0.48051947355270386,0.00036306408906108594,"","","","","","","","","","","",""
3920,"2026-08-05 19:21:02.405061","train",11,0.8297920227050781,0.00036594649018766425,"","","","","","","","","","","",""
3940,"2026-08-05 19:21:03.270122","train",11,0.8054527044296265,0.000368835097820927,"","","","","","","","","","","",""
3960,"2026-08-05 19:21:04.088114","train",11,0.8088096380233765,0.00037172979558467063,"","","","","","","","","","","",""
3960,"2026-08-05 19:21:19.870330","val",11,"","",0.7853676802102995,0.2919318822757873,0.6667769469992721,0.6695372744297999,0.3142857142857143,0.1813285457809695,0.6727272727272726,0.6837606837606838,0.7577108881456707,0.6078125,0.8022419827830858,0.6763636363636364
3980,"2026-08-05 19:21:31.208409","train",12,0.7502593398094177,0.000374630466857333,"","","","","","","","","","","",""
4000,"2026-08-05 19:21:32.083628","train",12,1.3969409465789795,0.00037753699477669075,"","","","","","","","","","","",""
4020,"2026-08-05 19:21:32.901366","train",12,0.530589759349823,0.00038044926224456834,"","","","","","","","","","","",""
4040,"2026-08-05 19:21:33.763042","train",12,0.38489845395088196,0.0003833671519315548,"","","","","","","","","","","",""
4060,"2026-08-05 19:21:34.685970","train",12,0.5440740585327148,0.00038629054628173216,"","","","","","","","","","","",""
4080,"2026-08-05 19:21:35.496267","train",12,1.008901834487915,0.0003892193275174098,"","","","","","","","","","","",""
4100,"2026-08-05 19:21:36.382844","train",12,0.43117964267730713,0.0003921533776438704,"","","","","","","","","","","",""
4120,"2026-08-05 19:21:37.233791","train",12,0.3083745837211609,0.000395092578454124,"","","","","","","","","","","",""
4140,"2026-08-05 19:21:38.241150","train",12,0.4659877121448517,0.00039803681153366963,"","","","","","","","","","","",""
4160,"2026-08-05 19:21:39.133866","train",12,0.9903057217597961,0.00040098595826526637,"","","","","","","","","","","",""
4180,"2026-08-05 19:21:40.107114","train",12,1.198034405708313,0.0004039398998337123,"","","","","","","","","","","",""
4200,"2026-08-05 19:21:40.970323","train",12,0.640378475189209,0.00040689851723063066,"","","","","","","","","","","",""
4220,"2026-08-05 19:21:41.738846","train",12,0.5981442332267761,0.0004098616912592654,"","","","","","","","","","","",""
4240,"2026-08-05 19:21:42.598847","train",12,0.48710668087005615,0.00041282930253928266,"","","","","","","","","","","",""
4260,"2026-08-05 19:21:43.525443","train",12,1.7121028900146484,0.0004158012315115811,"","","","","","","","","","","",""
