"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_age_weighted","accuracy","f_measure","auroc_I0002","auroc_age_cond_I0002","auroc_I0006","auroc_age_cond_I0006","auroc_S0001","auroc_age_cond_S0001"
20,"2026-08-05 21:03:56.943396","train",0,0.28603389859199524,4.000990787667231e-05,"","","","","","","","","","","",""
40,"2026-08-05 21:03:57.902646","train",0,0.7986844182014465,4.003963109766389e-05,"","","","","","","","","","","",""
60,"2026-08-05 21:03:58.953226","train",0,0.3030751049518585,4.008916843591646e-05,"","","","","","","","","","","",""
80,"2026-08-05 21:03:59.782364","train",0,0.30838802456855774,4.015851784638924e-05,"","","","","","","","","","","",""
100,"2026-08-05 21:04:00.604955","train",0,0.7998984456062317,4.024767646614274e-05,"","","","","","","","","","","",""
120,"2026-08-05 21:04:01.491638","train",0,1.2811816930770874,4.035664061445793e-05,"","","","","","","","","","","",""
140,"2026-08-05 21:04:02.369429","train",0,1.2450647354125977,4.048540579298747e-05,"","","","","","","","","","","",""
160,"2026-08-05 21:04:03.182236","train",0,0.3354332745075226,4.0633966685941787e-05,"","","","","","","","","","","",""
180,"2026-08-05 21:04:04.013852","train",0,0.7804030776023865,4.0802317160308263e-05,"","","","","","","","","","","",""
200,"2026-08-05 21:04:04.797214","train",0,1.1997733116149902,4.0990450266104755e-05,"","","","","","","","","","","",""
220,"2026-08-05 21:04:05.656333","train",0,0.7769126296043396,4.119835823666624e-05,"","","","","","","","","","","",""
240,"2026-08-05 21:04:06.577795","train",0,0.3948782682418823,4.142603248896552e-05,"","","","","","","","","","","",""
260,"2026-08-05 21:04:07.407993","train",0,1.5178345441818237,4.1673463623967334e-05,"","","","","","","","","","","",""
280,"2026-08-05 21:04:08.294150","train",0,0.39874500036239624,4.1940641427017154e-05,"","","","","","","","","","","",""
300,"2026-08-05 21:04:09.201175","train",0,1.5492454767227173,4.222755486826162e-05,"","","","","","","","","","","",""
320,"2026-08-05 21:04:10.085644","train",0,0.4105865955352783,4.253419210310512e-05,"","","","","","","","","","","",""
326,"2026-08-05 21:04:26.805673","val",0,"","",0.7418834059884318,0.2106177204969611,0.5987141709081168,0.6258884237717679,0.08143074581430745,0.1505981703026038,0.6484848484848484,0.6581196581196581,0.6125840179238238,0.4131455399061033,0.7721987315010571,0.6210227272727272
340,"2026-08-05 21:04:38.212464","train",1,0.4161621332168579,4.286054047269788e-05,"","","","","","","","","","","",""
360,"2026-08-05 21:04:39.135675","train",1,1.4960086345672607,4.320658650445932e-05,"","","","","","","","","","","",""
380,"2026-08-05 21:04:39.973421","train",1,0.414089560508728,4.357231591263348e-05,"","","","","","","","","","","",""
400,"2026-08-05 21:04:40.936996","train",1,1.5298616886138916,4.395771359887927e-05,"","","","","","","","","","","",""
420,"2026-08-05 21:04:41.878674","train",1,1.5045065879821777,4.4362763652893355e-05,"","","","","","","","","","","",""
440,"2026-08-05 21:04:42.769137","train",1,1.1298521757125854,4.4787449353067684e-05,"","","","","","","","","","","",""
460,"2026-08-05 21:04:43.617181","train",1,0.7997026443481445,4.52317531671793e-05,"","","","","","","","","","","",""
480,"2026-08-05 21:04:44.631422","train",1,0.7662087678909302,4.56956567531137e-05,"","","","","","","","","","","",""
500,"2026-08-05 21:04:45.616727","train",1,1.1374123096466064,4.617914095962324e-05,"","","","","","","","","","","",""
520,"2026-08-05 21:04:46.537078","train",1,1.548830270767212,4.668218582711654e-05,"","","","","","","","","","","",""
540,"2026-08-05 21:04:47.470927","train",1,1.164398193359375,4.7204770588483015e-05,"","","","","","","","","","","",""
560,"2026-08-05 21:04:48.435435","train",1,0.41286700963974,4.774687366995061e-05,"","","","","","","","","","","",""
580,"2026-08-05 21:04:49.381849","train",1,0.4134710133075714,4.830847269197557e-05,"","","","","","","","","","","",""
600,"2026-08-05 21:04:50.328983","train",1,1.532456874847412,4.8889544470166746e-05,"","","","","","","","","","","",""
620,"2026-08-05 21:04:51.276812","train",1,1.1383880376815796,4.949006501624284e-05,"","","","","","","","","","","",""
640,"2026-08-05 21:04:52.197928","train",1,0.7687917351722717,5.0110009539022587e-05,"","","","","","","","","","","",""
652,"2026-08-05 21:05:09.636499","val",1,"","",0.7296068881679301,0.19882109833569833,0.6080230377712296,0.6383411674015091,0.08143074581430745,0.1505981703026038,0.6521212121212121,0.6410256410256411,0.6676624346527259,0.5101721439749609,0.7447786533410211,0.6139204545454545
660,"2026-08-05 21:05:20.854584","train",2,0.40529343485832214,5.074935244544815e-05,"","","","","","","","","","","",""
680,"2026-08-05 21:05:21.752050","train",2,1.1589102745056152,5.1408067341641886e-05,"","","","","","","","","","","",""
700,"2026-08-05 21:05:22.694455","train",2,1.1539978981018066,5.2086127033995535e-05,"","","","","","","","","","","",""
720,"2026-08-05 21:05:23.744016","train",2,1.1783589124679565,5.278350353029324e-05,"","","","","","","","","","","",""
740,"2026-08-05 21:05:24.708888","train",2,0.40664732456207275,5.350016804086708e-05,"","","","","","","","","","","",""
760,"2026-08-05 21:05:25.572735","train",2,0.7696507573127747,5.423609097978538e-05,"","","","","","","","","","","",""
780,"2026-08-05 21:05:26.579910","train",2,0.3820968568325043,5.499124196607424e-05,"","","","","","","","","","","",""
800,"2026-08-05 21:05:27.449326","train",2,0.770831823348999,5.5765589824972005e-05,"","","","","","","","","","","",""
820,"2026-08-05 21:05:28.260008","train",2,0.7417268753051758,5.655910258921563e-05,"","","","","","","","","","","",""
840,"2026-08-05 21:05:29.109115","train",2,0.4085926413536072,5.737174750036094e-05,"","","","","","","","","","","",""
860,"2026-08-05 21:05:30.132196","train",2,0.7225138545036316,5.820349101013495e-05,"","","","","","","","","","","",""
880,"2026-08-05 21:05:31.014791","train",2,1.1709717512130737,5.9054298781820256e-05,"","","","","","","","","","","",""
900,"2026-08-05 21:05:31.941582","train",2,1.4335479736328125,5.992413569167344e-05,"","","","","","","","","","","",""
920,"2026-08-05 21:05:32.785059","train",2,0.4170578420162201,6.081296583037416e-05,"","","","","","","","","","","",""
940,"2026-08-05 21:05:33.613740","train",2,1.1640920639038086,6.172075250450849e-05,"","","","","","","","","","","",""
960,"2026-08-05 21:05:34.471350","train",2,0.7913009524345398,6.26474582380831e-05,"","","","","","","","","","","",""
978,"2026-08-05 21:05:51.140037","val",2,"","",0.7143996469194497,0.19433426993945555,0.6253013661934101,0.6569631925593316,0.08143074581430745,0.1505981703026038,0.686060606060606,0.6581196581196581,0.6781179985063481,0.5571205007824727,0.7172144275738356,0.6267045454545455
980,"2026-08-05 21:06:01.707095","train",3,0.405167818069458,6.359304477407217e-05,"","","","","","","","","","","",""
1000,"2026-08-05 21:06:02.558420","train",3,0.8044589161872864,6.455747307599767e-05,"","","","","","","","","","","",""
1020,"2026-08-05 21:06:03.398259","train",3,0.7432515025138855,6.554070332954001e-05,"","","","","","","","","","","",""
1040,"2026-08-05 21:06:04.205603","train",3,0.7204519510269165,6.654269494418222e-05,"","","","","","","","","","","",""
1060,"2026-08-05 21:06:05.036798","train",3,1.1746840476989746,6.756340655488533e-05,"","","","","","","","","","","",""
1080,"2026-08-05 21:06:05.932306","train",3,0.7831284403800964,6.860279602379632e-05,"","","","","","","","","","","",""
1100,"2026-08-05 21:06:06.824263","train",3,0.3429132401943207,6.966082044198695e-05,"","","","","","","","","","","",""
1120,"2026-08-05 21:06:07.665926","train",3,0.7719533443450928,7.073743613122691e-05,"","","","","","","","","","","",""
1140,"2026-08-05 21:06:08.479209","train",3,0.3374865651130676,7.183259864578428e-05,"","","","","","","","","","","",""
1160,"2026-08-05 21:06:09.385032","train",3,1.2532750368118286,7.294626277426334e-05,"","","","","","","","","","","",""
1180,"2026-08-05 21:06:10.331864","train",3,0.7306699752807617,7.407838254146844e-05,"","","","","","","","","","","",""
1200,"2026-08-05 21:06:11.388152","train",3,1.211850881576538,7.522891121030382e-05,"","","","","","","","","","","",""
1220,"2026-08-05 21:06:12.367752","train",3,0.8185857534408569,7.639780128370212e-05,"","","","","","","","","","","",""
1240,"2026-08-05 21:06:13.163370","train",3,1.9031976461410522,7.758500450658567e-05,"","","","","","","","","","","",""
1260,"2026-08-05 21:06:14.008462","train",3,0.7721698880195618,7.879047186785785e-05,"","","","","","","","","","","",""
1280,"2026-08-05 21:06:14.869044","train",3,0.702250599861145,8.001415360242722e-05,"","","","","","","","","","","",""
1300,"2026-08-05 21:06:15.674809","train",3,0.7313419580459595,8.125599919326179e-05,"","","","","","","","","","","",""
1304,"2026-08-05 21:06:31.984314","val",3,"","",0.7194093643775793,0.19694490017232646,0.6369541923386016,0.6707537392194638,0.6073059360730594,0.23668639053254437,0.696969696969697,0.6153846153846154,0.6700896191187453,0.5774647887323944,0.732878467550772,0.6535511363636364
1320,"2026-08-05 21:06:43.107947","train",4,1.008378505706787,8.251595737347414e-05,"","","","","","","","","","","",""
1340,"2026-08-05 21:06:44.002228","train",4,0.34466755390167236,8.379397612843847e-05,"","","","","","","","","","","",""
1360,"2026-08-05 21:06:44.817369","train",4,0.3178144097328186,8.509000269793683e-05,"","","","","","","","","","","",""
1380,"2026-08-05 21:06:45.608171","train",4,0.30285558104515076,8.640398357833844e-05,"","","","","","","","","","","",""
1400,"2026-08-05 21:06:46.523767","train",4,2.638500213623047,8.773586452480789e-05,"","","","","","","","","","","",""
1420,"2026-08-05 21:06:47.346351","train",4,1.5861821174621582,8.908559055354457e-05,"","","","","","","","","","","",""
1440,"2026-08-05 21:06:48.175414","train",4,1.0478323698043823,9.045310594405225e-05,"","","","","","","","","","","",""
1460,"2026-08-05 21:06:49.044197","train",4,0.9219383001327515,9.183835424144045e-05,"","","","","","","","","","","",""
1480,"2026-08-05 21:06:49.925413","train",4,0.7537029385566711,9.324127825875326e-05,"","","","","","","","","","","",""
1500,"2026-08-05 21:06:50.794664","train",4,0.7800037264823914,9.466182007933214e-05,"","","","","","","","","","","",""
1520,"2026-08-05 21:06:51.667638","train",4,1.9667868614196777,9.609992105920524e-05,"","","","","","","","","","","",""
1540,"2026-08-05 21:06:52.512617","train",4,0.6401915550231934,9.755552182950955e-05,"","","","","","","","","","","",""
1560,"2026-08-05 21:06:53.327286","train",4,0.7350112199783325,9.902856229894138e-05,"","","","","","","","","","","",""
1580,"2026-08-05 21:06:54.182394","train",4,0.7976256608963013,0.00010051898165623673,"","","","","","","","","","","",""
1600,"2026-08-05 21:06:54.980641","train",4,0.6877058744430542,0.00010202671837268259,"","","","","","","","","","","",""
1620,"2026-08-05 21:06:55.921063","train",4,0.30739277601242065,0.00010355171020465627,"","","","","","","","","","","",""
1630,"2026-08-05 21:07:12.091198","val",4,"","",0.785921687353367,0.26980631281597683,0.7093490490222342,0.7183641850888736,0.713089802130898,0.27360308285163776,0.7903030303030303,0.7777777777777778,0.744958924570575,0.6588419405320813,0.7850438849381767,0.69375
1640,"2026-08-05 21:07:22.958157","train",5,0.7622181177139282,0.00010509389419619507,"","","","","","","","","","","",""
1660,"2026-08-05 21:07:23.825116","train",5,0.766754686832428,0.00010665320668159584,"","","","","","","","","","","",""
1680,"2026-08-05 21:07:24.708042","train",5,1.6764229536056519,0.00010822958328804259,"","","","","","","","","","","",""
1700,"2026-08-05 21:07:25.574003","train",5,0.8066632747650146,0.00010982295893826471,"","","","","","","","","","","",""
