"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_I0002","auroc_I0006","auroc_S0001"
1140,"2026-08-01 22:55:49.552155","train",3,0.3781760632991791,7.107388643719421e-05,"","","","","",""
1160,"2026-08-01 22:55:50.512355","train",3,0.06263259053230286,7.216131500695699e-05,"","","","","",""
1180,"2026-08-01 22:55:51.272240","train",3,0.24729973077774048,7.326678609840805e-05,"","","","","",""
1200,"2026-08-01 22:55:52.268560","train",3,0.08138416707515717,7.439025517433622e-05,"","","","","",""
1220,"2026-08-01 22:55:53.173969","train",3,0.4233972728252411,7.553167697242744e-05,"","","","","",""
1240,"2026-08-01 22:55:54.103506","train",3,0.22454440593719482,7.669100550708853e-05,"","","","","",""
1260,"2026-08-01 22:55:54.976609","train",3,0.24825014173984528,7.78681940713003e-05,"","","","","",""
1280,"2026-08-01 22:55:55.945413","train",3,0.07310421764850616,7.906319523849799e-05,"","","","","",""
1300,"2026-08-01 22:55:56.888209","train",3,0.22442618012428284,8.027596086448345e-05,"","","","","",""
1320,"2026-08-01 22:55:57.781371","train",3,0.24579298496246338,8.150644208936388e-05,"","","","","",""
1320,"2026-08-01 22:56:15.744542","val",3,"","",0.6708319672131149,0.167371925207043,0.5991603636111303,0.5951972555746141,0.6365842894969109,0.6855964713373817
1340,"2026-08-01 22:56:28.102226","train",4,0.08280700445175171,8.275458933952075e-05,"","","","","",""
1360,"2026-08-01 22:56:29.047064","train",4,0.4989085793495178,8.402035232960643e-05,"","","","","",""
1380,"2026-08-01 22:56:29.884463","train",4,0.07851293683052063,8.530368006457107e-05,"","","","","",""
1400,"2026-08-01 22:56:30.811438","train",4,0.2564672529697418,8.660452084171611e-05,"","","","","",""
1420,"2026-08-01 22:56:31.709367","train",4,0.060249462723731995,8.792282225277784e-05,"","","","","",""
1440,"2026-08-01 22:56:32.563952","train",4,0.06007494032382965,8.925853118603834e-05,"","","","","",""
1460,"2026-08-01 22:56:33.485719","train",4,0.08024050295352936,9.061159382846599e-05,"","","","","",""
1480,"2026-08-01 22:56:34.396341","train",4,0.20798780024051666,9.198195566788303e-05,"","","","","",""
1500,"2026-08-01 22:56:35.342124","train",4,0.22322164475917816,9.336956149516129e-05,"","","","","",""
1520,"2026-08-01 22:56:36.307991","train",4,0.3604777455329895,9.477435540644738e-05,"","","","","",""
1540,"2026-08-01 22:56:37.214582","train",4,0.09467777609825134,9.619628080541462e-05,"","","","","",""
1560,"2026-08-01 22:56:38.333648","train",4,0.09449519217014313,9.763528040554253e-05,"","","","","",""
1580,"2026-08-01 22:56:39.191453","train",4,0.045644789934158325,9.9091296232426e-05,"","","","","",""
1600,"2026-08-01 22:56:40.135943","train",4,0.2224796861410141,0.00010056426962610978,"","","","","",""
1620,"2026-08-01 22:56:41.068186","train",4,0.07825855910778046,0.00010205414124345256,"","","","","",""
1640,"2026-08-01 22:56:42.019585","train",4,0.2169530838727951,0.00010356085106051735,"","","","","",""
1650,"2026-08-01 22:57:00.177591","val",4,"","",0.7370901639344262,0.19882482705923743,0.6177919644715842,0.6706689536878216,0.7210944395410415,0.7416093310761489
1660,"2026-08-01 22:57:12.358446","train",5,0.22342449426651,0.00010508433837499,"","","","","",""
1680,"2026-08-01 22:57:13.259353","train",5,0.23980647325515747,0.00010662454180862481,"","","","","",""
1700,"2026-08-01 22:57:14.216280","train",5,0.2511616349220276,0.00010818139930971696,"","","","","",""
1720,"2026-08-01 22:57:15.207493","train",5,0.840231716632843,0.00010975484815560249,"","","","","",""
1740,"2026-08-01 22:57:16.244552","train",5,0.211226224899292,0.00011134482495518607,"","","","","",""
1760,"2026-08-01 22:57:17.157477","train",5,0.07227042317390442,0.00011295126565149388,"","","","","",""
1780,"2026-08-01 22:57:18.118884","train",5,0.2290479838848114,0.00011457410552425469,"","","","","",""
1800,"2026-08-01 22:57:19.157306","train",5,0.18764545023441315,0.00011621327919250754,"","","","","",""
1820,"2026-08-01 22:57:20.182860","train",5,0.28625380992889404,0.00011786872061723562,"","","","","",""
1840,"2026-08-01 22:57:21.258942","train",5,0.2115967869758606,0.00011954036310402667,"","","","","",""
1860,"2026-08-01 22:57:22.401460","train",5,0.23305867612361908,0.00012122813930576064,"","","","","",""
1880,"2026-08-01 22:57:23.408928","train",5,0.1900501400232315,0.00012293198122532197,"","","","","",""
1900,"2026-08-01 22:57:24.452164","train",5,0.33238568902015686,0.0001246518202183398,"","","","","",""
1920,"2026-08-01 22:57:25.546338","train",5,0.09237373620271683,0.0001263875869959532,"","","","","",""
1940,"2026-08-01 22:57:26.571233","train",5,0.24227634072303772,0.0001281392116276029,"","","","","",""
1960,"2026-08-01 22:57:27.517364","train",5,0.07278653979301453,0.00012990662354384877,"","","","","",""
1980,"2026-08-01 22:57:28.346555","train",5,0.41785359382629395,0.00013168975153921188,"","","","","",""
1980,"2026-08-01 22:57:47.529147","val",5,"","",0.7748934426229508,0.22485118870656862,0.6488099368537923,0.7444253859348199,0.7627978817299206,0.7704039635330113
2000,"2026-08-01 22:58:00.313491","train",6,0.3710888624191284,0.00013348852377504468,"","","","","",""
2020,"2026-08-01 22:58:01.329466","train",6,0.06607326865196228,0.00013530286778242438,"","","","","",""
2040,"2026-08-01 22:58:02.514238","train",6,0.18579639494419098,0.00013713271046507294,"","","","","",""
2060,"2026-08-01 22:58:03.573238","train",6,0.05847424268722534,0.0001389779781023015,"","","","","",""
2080,"2026-08-01 22:58:04.558688","train",6,0.2468774914741516,0.00014083859635198094,"","","","","",""
2100,"2026-08-01 22:58:05.491508","train",6,0.09690379351377487,0.00014271449025353672,"","","","","",""
2120,"2026-08-01 22:58:06.596530","train",6,0.2594277262687683,0.00014460558423096896,"","","","","",""
2140,"2026-08-01 22:58:07.616199","train",6,0.04023417830467224,0.00014651180209589718,"","","","","",""
2160,"2026-08-01 22:58:08.592942","train",6,0.053459830582141876,0.00014843306705063003,"","","","","",""
2180,"2026-08-01 22:58:09.608537","train",6,0.2091747224330902,0.0001503693016912589,"","","","","",""
2200,"2026-08-01 22:58:10.585249","train",6,0.08863050490617752,0.0001523204280107765,"","","","","",""
2220,"2026-08-01 22:58:11.512136","train",6,0.18978092074394226,0.0001542863674022201,"","","","","",""
2240,"2026-08-01 22:58:12.497098","train",6,0.19601741433143616,0.00015626704066183759,"","","","","",""
2260,"2026-08-01 22:58:13.385496","train",6,0.21674314141273499,0.00015826236799227906,"","","","","",""
2280,"2026-08-01 22:58:14.329405","train",6,0.3771207928657532,0.0001602722690058116,"","","","","",""
2300,"2026-08-01 22:58:15.307043","train",6,0.07088181376457214,0.00016229666272755765,"","","","","",""
