"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_I0002","auroc_I0006","auroc_S0001"
20,"2026-08-03 20:33:01.479102","train",0,1.1709195375442505,4.000961077716325e-05,"","","","","",""
40,"2026-08-03 20:33:02.662195","train",0,3.2071123123168945,4.00384427237903e-05,"","","","","",""
60,"2026-08-03 20:33:03.811907","train",0,1.175166368484497,4.008649468530861e-05,"","","","","",""
80,"2026-08-03 20:33:05.032915","train",0,2.190941333770752,4.01537647374818e-05,"","","","","",""
100,"2026-08-03 20:33:06.282436","train",0,1.1678541898727417,4.024025018648739e-05,"","","","","",""
120,"2026-08-03 20:33:07.357928","train",0,1.6817214488983154,4.034594756902347e-05,"","","","","",""
140,"2026-08-03 20:33:08.380882","train",0,0.667136013507843,4.047085265244867e-05,"","","","","",""
160,"2026-08-03 20:33:09.514284","train",0,1.1736996173858643,4.061496043495044e-05,"","","","","",""
180,"2026-08-03 20:33:10.564974","train",0,0.667630136013031,4.077826514574693e-05,"","","","","",""
200,"2026-08-03 20:33:11.614675","train",0,0.6730507612228394,4.096076024531585e-05,"","","","","",""
220,"2026-08-03 20:33:12.579051","train",0,1.169561743736267,4.11624384256587e-05,"","","","","",""
240,"2026-08-03 20:33:13.640219","train",0,1.1659985780715942,4.138329161059199e-05,"","","","","",""
260,"2026-08-03 20:33:14.660717","train",0,1.1673259735107422,4.162331095607075e-05,"","","","","",""
280,"2026-08-03 20:33:15.953786","train",0,1.1808276176452637,4.188248685054331e-05,"","","","","",""
300,"2026-08-03 20:33:17.253814","train",0,1.6610016822814941,4.2160808915335285e-05,"","","","","",""
320,"2026-08-03 20:33:18.443573","train",0,0.6776283979415894,4.245826600506649e-05,"","","","","",""
331,"2026-08-03 20:33:45.046011","val",0,"","",0.6452131557394716,0.1471195280117682,0.5652277227722772,0.7044025157232704,0.5499306518723995,0.660914760914761
340,"2026-08-03 20:33:58.920764","train",1,1.1623872518539429,4.277484620809587e-05,"","","","","",""
360,"2026-08-03 20:34:00.087229","train",1,0.6730772852897644,4.311053684699932e-05,"","","","","",""
380,"2026-08-03 20:34:01.345060","train",1,2.2079899311065674,4.3465324479077306e-05,"","","","","",""
400,"2026-08-03 20:34:02.511181","train",1,0.6768451929092407,4.383919489689262e-05,"","","","","",""
420,"2026-08-03 20:34:03.803783","train",1,0.6856499910354614,4.423213312884015e-05,"","","","","",""
440,"2026-08-03 20:34:04.854433","train",1,0.6843798756599426,4.4644123439745663e-05,"","","","","",""
460,"2026-08-03 20:34:05.874475","train",1,1.6481785774230957,4.5075149331496385e-05,"","","","","",""
480,"2026-08-03 20:34:07.020773","train",1,0.6903398036956787,4.55251935437015e-05,"","","","","",""
500,"2026-08-03 20:34:08.099130","train",1,0.6848304271697998,4.599423805438333e-05,"","","","","",""
520,"2026-08-03 20:34:09.040216","train",1,1.1727927923202515,4.648226408069918e-05,"","","","","",""
540,"2026-08-03 20:34:10.107982","train",1,0.6843634843826294,4.698925207969316e-05,"","","","","",""
560,"2026-08-03 20:34:11.229351","train",1,2.1859636306762695,4.7515181749079255e-05,"","","","","",""
580,"2026-08-03 20:34:12.235175","train",1,0.6790955662727356,4.8060032028053655e-05,"","","","","",""
600,"2026-08-03 20:34:13.267844","train",1,0.6812646389007568,4.8623781098138886e-05,"","","","","",""
620,"2026-08-03 20:34:14.574467","train",1,1.668121099472046,4.9206406384057146e-05,"","","","","",""
640,"2026-08-03 20:34:15.710523","train",1,1.1800471544265747,4.98078845546342e-05,"","","","","",""
660,"2026-08-03 20:34:16.828607","train",1,1.1647205352783203,5.042819152373398e-05,"","","","","",""
662,"2026-08-03 20:34:42.947532","val",1,"","",0.6311349627139101,0.1211637562657317,0.544950495049505,0.6918238993710693,0.5656495607951919,0.6347753078522309
680,"2026-08-03 20:34:58.049923","train",2,0.6650216579437256,5.106730245122294e-05,"","","","","",""
700,"2026-08-03 20:34:59.283607","train",2,2.1373603343963623,5.172519174396475e-05,"","","","","",""
720,"2026-08-03 20:35:00.438135","train",2,0.6706737279891968,5.240183305684528e-05,"","","","","",""
740,"2026-08-03 20:35:01.620604","train",2,0.6789937019348145,5.3097199293827856e-05,"","","","","",""
760,"2026-08-03 20:35:03.023022","train",2,0.6842041015625,5.3811262609037235e-05,"","","","","",""
780,"2026-08-03 20:35:04.017322","train",2,1.6822386980056763,5.4543994407876134e-05,"","","","","",""
800,"2026-08-03 20:35:04.950721","train",2,1.632960319519043,5.529536534816916e-05,"","","","","",""
820,"2026-08-03 20:35:06.010798","train",2,0.6706830263137817,5.6065345341338967e-05,"","","","","",""
840,"2026-08-03 20:35:07.196115","train",2,0.679083526134491,5.685390355360969e-05,"","","","","",""
860,"2026-08-03 20:35:08.189855","train",2,1.148127794265747,5.766100840724254e-05,"","","","","",""
880,"2026-08-03 20:35:09.231265","train",2,0.6762450933456421,5.8486627581800935e-05,"","","","","",""
900,"2026-08-03 20:35:10.325284","train",2,1.1263294219970703,5.9330728015443194e-05,"","","","","",""
920,"2026-08-03 20:35:11.402542","train",2,0.6551762819290161,6.019327590624799e-05,"","","","","",""
940,"2026-08-03 20:35:12.506477","train",2,1.121583104133606,6.107423671356709e-05,"","","","","",""
960,"2026-08-03 20:35:13.706316","train",2,1.2052314281463623,6.19735751594087e-05,"","","","","",""
980,"2026-08-03 20:35:15.014426","train",2,1.0851986408233643,6.289125522985031e-05,"","","","","",""
993,"2026-08-03 20:35:42.061874","val",2,"","",0.64950213371266,0.14313340696016202,0.5351287128712872,0.6813417190775681,0.592464170134073,0.6558611866304174
1000,"2026-08-03 20:35:56.450682","train",3,1.7501741647720337,6.382724017648094e-05,"","","","","",""
1020,"2026-08-03 20:35:57.765928","train",3,1.1154565811157227,6.478149251787249e-05,"","","","","",""
1040,"2026-08-03 20:35:59.006890","train",3,1.5011065006256104,6.575397404108042e-05,"","","","","",""
1060,"2026-08-03 20:36:00.169061","train",3,1.697220802307129,6.674464580317513e-05,"","","","","",""
1080,"2026-08-03 20:36:01.459616","train",3,1.2278978824615479,6.775346813279993e-05,"","","","","",""
1100,"2026-08-03 20:36:02.586097","train",3,1.2228431701660156,6.878040063176068e-05,"","","","","",""
1120,"2026-08-03 20:36:03.609841","train",3,2.0344138145446777,6.982540217664304e-05,"","","","","",""
1140,"2026-08-03 20:36:04.667073","train",3,0.673673152923584,7.088843092045976e-05,"","","","","",""
1160,"2026-08-03 20:36:05.706492","train",3,1.069547176361084,7.196944429432579e-05,"","","","","",""
1180,"2026-08-03 20:36:06.851291","train",3,1.542309045791626,7.306839900916373e-05,"","","","","",""
1200,"2026-08-03 20:36:07.880001","train",3,0.5832072496414185,7.418525105743617e-05,"","","","","",""
1220,"2026-08-03 20:36:08.994191","train",3,1.0824463367462158,7.531995571490946e-05,"","","","","",""
1240,"2026-08-03 20:36:10.130475","train",3,2.6163673400878906,7.64724675424433e-05,"","","","","",""
1260,"2026-08-03 20:36:11.308799","train",3,0.5566755533218384,7.764274038781144e-05,"","","","","",""
1280,"2026-08-03 20:36:12.687322","train",3,1.6915252208709717,7.883072738754896e-05,"","","","","",""
1300,"2026-08-03 20:36:14.041564","train",3,1.1809725761413574,8.003638096882963e-05,"","","","","",""
1320,"2026-08-03 20:36:15.289364","train",3,0.537329375743866,8.125965285137049e-05,"","","","","",""
1324,"2026-08-03 20:36:41.335736","val",3,"","",0.6682529419371525,0.17209006269993216,0.5485148514851486,0.6373165618448637,0.586222838650023,0.6896209819286743
1340,"2026-08-03 20:36:55.447650","train",4,0.4835837483406067,8.250049404936522e-05,"","","","","",""
1360,"2026-08-03 20:36:56.663290","train",4,0.8805263042449951,8.375885487344641e-05,"","","","","",""
1380,"2026-08-03 20:36:57.930351","train",4,0.43684446811676025,8.503468493267449e-05,"","","","","",""
1400,"2026-08-03 20:36:59.084010","train",4,1.1590617895126343,8.632793313655585e-05,"","","","","",""
1420,"2026-08-03 20:37:00.306041","train",4,0.6063549518585205,8.763854769708974e-05,"","","","","",""
1440,"2026-08-03 20:37:01.408287","train",4,1.7725692987442017,8.896647613084049e-05,"","","","","",""
1460,"2026-08-03 20:37:02.427585","train",4,0.7354558110237122,9.03116652610403e-05,"","","","","",""
1480,"2026-08-03 20:37:03.496732","train",4,2.6800193786621094,9.167406121971856e-05,"","","","","",""
1500,"2026-08-03 20:37:04.494324","train",4,0.5377709865570068,9.30536094498587e-05,"","","","","",""
