"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_I0002","auroc_I0006","auroc_S0001"
20,"2026-08-02 22:07:48.749198","train",0,0.6919676065444946,4.0009669118256925e-05,"","","","","",""
40,"2026-08-02 22:07:49.662641","train",0,0.7325109243392944,4.003867608347821e-05,"","","","","",""
60,"2026-08-02 22:07:50.585218","train",0,0.717922568321228,4.008701972703149e-05,"","","","","",""
80,"2026-08-02 22:07:51.643027","train",0,0.6173503398895264,4.01546981012485e-05,"","","","","",""
100,"2026-08-02 22:07:52.617243","train",0,0.503338098526001,4.024170847950336e-05,"","","","","",""
120,"2026-08-02 22:07:53.534157","train",0,0.5538696646690369,4.034804735632237e-05,"","","","","",""
140,"2026-08-02 22:07:54.466738","train",0,0.5053949356079102,4.047371044752597e-05,"","","","","",""
160,"2026-08-02 22:07:55.394330","train",0,0.4631354808807373,4.0618692690400234e-05,"","","","","",""
180,"2026-08-02 22:07:56.274836","train",0,0.26632311940193176,4.078298824390159e-05,"","","","","",""
200,"2026-08-02 22:07:57.242040","train",0,0.2035859227180481,4.0966590488892185e-05,"","","","","",""
220,"2026-08-02 22:07:58.121194","train",0,0.8816144466400146,4.116949202840584e-05,"","","","","",""
240,"2026-08-02 22:07:58.986631","train",0,0.13420724868774414,4.139168468794696e-05,"","","","","",""
260,"2026-08-02 22:07:59.832776","train",0,0.9582147598266602,4.163315951581951e-05,"","","","","",""
280,"2026-08-02 22:08:00.781957","train",0,0.40463730692863464,4.1893906783486826e-05,"","","","","",""
300,"2026-08-02 22:08:01.725828","train",0,0.1537896692752838,4.2173915985965304e-05,"","","","","",""
320,"2026-08-02 22:08:02.770301","train",0,0.4036156237125397,4.247317584224616e-05,"","","","","",""
330,"2026-08-02 22:08:20.496023","val",0,"","",0.3546024590163934,0.05797459040385304,0.4510790368468531,0.33276157804459694,0.43821712268314206,0.34358643825616975
340,"2026-08-02 22:08:32.161939","train",1,0.3847211003303528,4.2791674295750344e-05,"","","","","",""
360,"2026-08-02 22:08:32.974866","train",1,0.8917334079742432,4.312939851481461e-05,"","","","","",""
380,"2026-08-02 22:08:33.865912","train",1,0.6257020235061646,4.3486334893207915e-05,"","","","","",""
400,"2026-08-02 22:08:34.887407","train",1,0.38663673400878906,4.386246905068044e-05,"","","","","",""
420,"2026-08-02 22:08:35.887682","train",1,0.6457520127296448,4.425778583354138e-05,"","","","","",""
440,"2026-08-02 22:08:36.931836","train",1,1.3787827491760254,4.467226931527152e-05,"","","","","",""
460,"2026-08-02 22:08:38.014205","train",1,0.38493606448173523,4.5105902797163235e-05,"","","","","",""
480,"2026-08-02 22:08:38.831699","train",1,0.3810915946960449,4.555866880899377e-05,"","","","","",""
500,"2026-08-02 22:08:39.702865","train",1,0.13624225556850433,4.6030549109729656e-05,"","","","","",""
520,"2026-08-02 22:08:40.834143","train",1,0.9746901392936707,4.65215246882605e-05,"","","","","",""
540,"2026-08-02 22:08:41.737261","train",1,0.38344311714172363,4.703157576416595e-05,"","","","","",""
560,"2026-08-02 22:08:42.611613","train",1,0.4036213457584381,4.756068178851181e-05,"","","","","",""
580,"2026-08-02 22:08:43.478291","train",1,0.38291749358177185,4.8108821444678386e-05,"","","","","",""
600,"2026-08-02 22:08:44.457356","train",1,0.6053523421287537,4.867597264921939e-05,"","","","","",""
620,"2026-08-02 22:08:45.475280","train",1,0.8880529999732971,4.9262112552751194e-05,"","","","","",""
640,"2026-08-02 22:08:46.294769","train",1,0.15397071838378906,4.9867217540873325e-05,"","","","","",""
660,"2026-08-02 22:08:47.140372","train",1,0.17950540781021118,5.0491263235120714e-05,"","","","","",""
660,"2026-08-02 22:09:03.602777","val",1,"","",0.5,0.08645354372415953,0.567483172576504,0.3241852487135506,0.5525154457193292,0.5166570891639617
680,"2026-08-02 22:09:15.427453","train",2,0.40507546067237854,5.1134224493944907e-05,"","","","","",""
700,"2026-08-02 22:09:16.424641","train",2,0.6172975301742554,5.179607541372735e-05,"","","","","",""
720,"2026-08-02 22:09:17.379437","train",2,0.6068660020828247,5.247678932982294e-05,"","","","","",""
740,"2026-08-02 22:09:18.376638","train",2,0.640036940574646,5.317633881763437e-05,"","","","","",""
760,"2026-08-02 22:09:19.216050","train",2,0.41083651781082153,5.389469569371701e-05,"","","","","",""
780,"2026-08-02 22:09:20.276614","train",2,0.38718748092651367,5.4631831016914325e-05,"","","","","",""
800,"2026-08-02 22:09:21.220073","train",2,0.14532825350761414,5.538771508952368e-05,"","","","","",""
820,"2026-08-02 22:09:22.253233","train",2,0.6060718297958374,5.616231745849299e-05,"","","","","",""
840,"2026-08-02 22:09:23.279073","train",2,0.10701587051153183,5.6955606916647824e-05,"","","","","",""
860,"2026-08-02 22:09:24.180184","train",2,0.9160159230232239,5.7767551503947996e-05,"","","","","",""
880,"2026-08-02 22:09:25.014049","train",2,0.5925162434577942,5.859811850877602e-05,"","","","","",""
900,"2026-08-02 22:09:25.859049","train",2,0.3732929527759552,5.944727446925452e-05,"","","","","",""
920,"2026-08-02 22:09:26.806283","train",2,0.3969363272190094,6.0314985174594144e-05,"","","","","",""
940,"2026-08-02 22:09:27.705607","train",2,0.15387046337127686,6.12012156664724e-05,"","","","","",""
960,"2026-08-02 22:09:28.559303","train",2,0.14970451593399048,6.210593024044177e-05,"","","","","",""
980,"2026-08-02 22:09:29.447502","train",2,0.6189283132553101,6.302909244736783e-05,"","","","","",""
990,"2026-08-02 22:09:46.604936","val",2,"","",0.5732868852459017,0.11084802151269418,0.5785164110748734,0.37907375643224706,0.5756840247131509,0.591796480656033
1000,"2026-08-02 22:09:57.753681","train",3,0.3855765461921692,6.397066509489843e-05,"","","","","",""
1020,"2026-08-02 22:09:58.593228","train",3,0.1630972921848297,6.493061024896165e-05,"","","","","",""
1040,"2026-08-02 22:09:59.646904","train",3,0.15855705738067627,6.590888923529385e-05,"","","","","",""
1060,"2026-08-02 22:10:00.467539","train",3,0.3674720227718353,6.690546264099867e-05,"","","","","",""
1080,"2026-08-02 22:10:01.298599","train",3,0.11355641484260559,6.792029031613383e-05,"","","","","",""
1100,"2026-08-02 22:10:02.148768","train",3,0.6571369171142578,6.895333137532905e-05,"","","","","",""
1120,"2026-08-02 22:10:03.157132","train",3,0.12981487810611725,7.000454419943424e-05,"","","","","",""
1140,"2026-08-02 22:10:04.060213","train",3,0.4207291007041931,7.107388643719421e-05,"","","","","",""
1160,"2026-08-02 22:10:04.984567","train",3,0.38447654247283936,7.216131500695699e-05,"","","","","",""
1180,"2026-08-02 22:10:06.035408","train",3,0.9850163459777832,7.326678609840805e-05,"","","","","",""
1200,"2026-08-02 22:10:07.040318","train",3,0.7062099575996399,7.439025517433622e-05,"","","","","",""
1220,"2026-08-02 22:10:07.975119","train",3,0.31047725677490234,7.553167697242744e-05,"","","","","",""
1240,"2026-08-02 22:10:08.990788","train",3,0.7691895961761475,7.669100550708853e-05,"","","","","",""
1260,"2026-08-02 22:10:10.064820","train",3,0.6355845928192139,7.78681940713003e-05,"","","","","",""
1280,"2026-08-02 22:10:10.952795","train",3,0.39554011821746826,7.906319523849799e-05,"","","","","",""
1300,"2026-08-02 22:10:11.885024","train",3,0.3724059760570526,8.027596086448345e-05,"","","","","",""
1320,"2026-08-02 22:10:12.764824","train",3,0.5898693203926086,8.150644208936388e-05,"","","","","",""
1320,"2026-08-02 22:10:29.213832","val",3,"","",0.6309918032786885,0.13769473064726298,0.6032891541183818,0.5437392795883362,0.6359223300970874,0.6359979498967183
1340,"2026-08-02 22:10:40.887625","train",4,0.6832802295684814,8.275458933952075e-05,"","","","","",""
1360,"2026-08-02 22:10:41.907668","train",4,0.41086727380752563,8.402035232960643e-05,"","","","","",""
1380,"2026-08-02 22:10:42.781686","train",4,0.4213551878929138,8.530368006457107e-05,"","","","","",""
1400,"2026-08-02 22:10:43.814303","train",4,0.4018794298171997,8.660452084171611e-05,"","","","","",""
1420,"2026-08-02 22:10:44.767981","train",4,0.11531855165958405,8.792282225277784e-05,"","","","","",""
1440,"2026-08-02 22:10:45.662059","train",4,0.1377001255750656,8.925853118603834e-05,"","","","","",""
1460,"2026-08-02 22:10:46.598363","train",4,0.16247811913490295,9.061159382846599e-05,"","","","","",""
1480,"2026-08-02 22:10:47.569787","train",4,0.39118725061416626,9.198195566788303e-05,"","","","","",""
1500,"2026-08-02 22:10:48.608129","train",4,0.6161940097808838,9.336956149516129e-05,"","","","","",""
1520,"2026-08-02 22:10:49.549409","train",4,0.39432859420776367,9.477435540644738e-05,"","","","","",""
1540,"2026-08-02 22:10:50.496881","train",4,0.41647738218307495,9.619628080541462e-05,"","","","","",""
1560,"2026-08-02 22:10:51.397589","train",4,1.0034663677215576,9.763528040554253e-05,"","","","","",""
1580,"2026-08-02 22:10:52.411086","train",4,0.3508085310459137,9.9091296232426e-05,"","","","","",""
1600,"2026-08-02 22:10:53.429992","train",4,0.3770889341831207,0.00010056426962610978,"","","","","",""
1620,"2026-08-02 22:10:54.396239","train",4,0.40813958644866943,0.00010205414124345256,"","","","","",""
1640,"2026-08-02 22:10:55.348244","train",4,0.653602123260498,0.00010356085106051735,"","","","","",""
1650,"2026-08-02 22:11:11.992459","val",4,"","",0.7038524590163935,0.18999213971210593,0.6359725209909097,0.5951972555746141,0.7122683142100618,0.7127370431919486
1660,"2026-08-02 22:11:23.214884","train",5,0.36128750443458557,0.00010508433837499,"","","","","",""
1680,"2026-08-02 22:11:24.104947","train",5,0.3431931734085083,0.00010662454180862481,"","","","","",""
1700,"2026-08-02 22:11:24.982996","train",5,0.3801944851875305,0.00010818139930971696,"","","","","",""
1720,"2026-08-02 22:11:25.850267","train",5,0.8067169189453125,0.00010975484815560249,"","","","","",""
1740,"2026-08-02 22:11:26.882713","train",5,0.14329847693443298,0.00011134482495518607,"","","","","",""
1760,"2026-08-02 22:11:27.751605","train",5,0.373615026473999,0.00011295126565149388,"","","","","",""
1780,"2026-08-02 22:11:28.715026","train",5,0.12937524914741516,0.00011457410552425469,"","","","","",""
1800,"2026-08-02 22:11:29.557012","train",5,0.6599971055984497,0.00011621327919250754,"","","","","",""
1820,"2026-08-02 22:11:30.424632","train",5,0.3797498345375061,0.00011786872061723562,"","","","","",""
1840,"2026-08-02 22:11:31.243257","train",5,0.2829192876815796,0.00011954036310402667,"","","","","",""
1860,"2026-08-02 22:11:32.198868","train",5,0.5932134389877319,0.00012122813930576064,"","","","","",""
1880,"2026-08-02 22:11:33.143338","train",5,0.3437388837337494,0.00012293198122532197,"","","","","",""
1900,"2026-08-02 22:11:34.027086","train",5,0.08993871510028839,0.0001246518202183398,"","","","","",""
1920,"2026-08-02 22:11:34.844559","train",5,0.08045022189617157,0.0001263875869959532,"","","","","",""
1940,"2026-08-02 22:11:35.721334","train",5,0.38258376717567444,0.0001281392116276029,"","","","","",""
1960,"2026-08-02 22:11:36.720816","train",5,0.15524765849113464,0.00012990662354384877,"","","","","",""
1980,"2026-08-02 22:11:37.612532","train",5,0.6057448387145996,0.00013168975153921188,"","","","","",""
1980,"2026-08-02 22:11:54.034425","val",5,"","",0.7579098360655738,0.20689177559922037,0.6268822427312469,0.6740994854202401,0.7738305383936451,0.7567366083215555
2000,"2026-08-02 22:12:05.771354","train",6,0.08925557136535645,0.00013348852377504468,"","","","","",""
2020,"2026-08-02 22:12:06.859395","train",6,0.34501737356185913,0.00013530286778242438,"","","","","",""
2040,"2026-08-02 22:12:07.914861","train",6,0.32596877217292786,0.00013713271046507294,"","","","","",""
2060,"2026-08-02 22:12:08.784082","train",6,0.6449856758117676,0.0001389779781023015,"","","","","",""
2080,"2026-08-02 22:12:09.686711","train",6,0.343881219625473,0.00014083859635198094,"","","","","",""
2100,"2026-08-02 22:12:10.574294","train",6,0.5634216666221619,0.00014271449025353672,"","","","","",""
2120,"2026-08-02 22:12:11.427458","train",6,0.10164014250040054,0.00014460558423096896,"","","","","",""
2140,"2026-08-02 22:12:12.424900","train",6,0.5777273178100586,0.00014651180209589718,"","","","","",""
2160,"2026-08-02 22:12:13.345282","train",6,0.8906295299530029,0.00014843306705063003,"","","","","",""
2180,"2026-08-02 22:12:14.230303","train",6,0.23816217482089996,0.0001503693016912589,"","","","","",""
2200,"2026-08-02 22:12:15.111042","train",6,0.08483913540840149,0.0001523204280107765,"","","","","",""
2220,"2026-08-02 22:12:16.008991","train",6,1.0731991529464722,0.0001542863674022201,"","","","","",""
2240,"2026-08-02 22:12:16.988125","train",6,0.2835484445095062,0.00015626704066183759,"","","","","",""
2260,"2026-08-02 22:12:17.970330","train",6,0.14928331971168518,0.00015826236799227906,"","","","","",""
2280,"2026-08-02 22:12:18.785493","train",6,0.740460991859436,0.0001602722690058116,"","","","","",""
2300,"2026-08-02 22:12:19.765250","train",6,0.4623369574546814,0.00016229666272755765,"","","","","",""
2310,"2026-08-02 22:12:36.515623","val",6,"","",0.7756065573770492,0.24177860825001998,0.6576226493650683,0.7289879931389365,0.7848631950573699,0.7691459456101386
2320,"2026-08-02 22:12:47.687758","train",7,0.5152342915534973,0.00016433546759875794,"","","","","",""
2340,"2026-08-02 22:12:48.715850","train",7,0.2107570767402649,0.00016638860148005636,"","","","","",""
2360,"2026-08-02 22:12:49.563019","train",7,0.4091065526008606,0.00016845598165481004,"","","","","",""
2380,"2026-08-02 22:12:50.388913","train",7,0.27510008215904236,0.00017053752483242178,"","","","","",""
2400,"2026-08-02 22:12:51.274455","train",7,0.6445421576499939,0.00017263314715169475,"","","","","",""
2420,"2026-08-02 22:12:52.267148","train",7,0.4425658583641052,0.0001747427641842124,"","","","","",""
2440,"2026-08-02 22:12:53.160936","train",7,0.29810258746147156,0.0001768662909377391,"","","","","",""
2460,"2026-08-02 22:12:54.066818","train",7,0.5719922780990601,0.00017900364185964416,"","","","","",""
2480,"2026-08-02 22:12:54.914666","train",7,0.10236763209104538,0.0001811547308403494,"","","","","",""
2500,"2026-08-02 22:12:55.721821","train",7,0.05789323151111603,0.0001833194712167976,"","","","","",""
2520,"2026-08-02 22:12:56.595657","train",7,0.05550885200500488,0.0001854977757759441,"","","","","",""
2540,"2026-08-02 22:12:57.723548","train",7,0.5310274958610535,0.00018768955675827067,"","","","","",""
2560,"2026-08-02 22:12:58.724518","train",7,0.9158010482788086,0.00018989472586132105,"","","","","",""
