"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_I0002","auroc_I0006","auroc_S0001"
20,"2026-08-03 00:46:59.805784","train",0,2.0780184268951416,4.0009669118256925e-05,"","","","","",""
40,"2026-08-03 00:47:00.655275","train",0,2.0739145278930664,4.003867608347821e-05,"","","","","",""
60,"2026-08-03 00:47:01.548144","train",0,1.3480429649353027,4.008701972703149e-05,"","","","","",""
80,"2026-08-03 00:47:02.409566","train",0,0.6440244913101196,4.01546981012485e-05,"","","","","",""
100,"2026-08-03 00:47:03.327263","train",0,1.3395432233810425,4.024170847950336e-05,"","","","","",""
120,"2026-08-03 00:47:04.170563","train",0,0.6677200794219971,4.034804735632237e-05,"","","","","",""
140,"2026-08-03 00:47:05.041925","train",0,1.3438657522201538,4.047371044752597e-05,"","","","","",""
160,"2026-08-03 00:47:05.853912","train",0,1.9926013946533203,4.0618692690400234e-05,"","","","","",""
180,"2026-08-03 00:47:06.706276","train",0,1.96985924243927,4.078298824390159e-05,"","","","","",""
200,"2026-08-03 00:47:07.505273","train",0,1.3368035554885864,4.0966590488892185e-05,"","","","","",""
220,"2026-08-03 00:47:08.398332","train",0,1.9713294506072998,4.116949202840584e-05,"","","","","",""
240,"2026-08-03 00:47:09.277519","train",0,1.345156192779541,4.139168468794696e-05,"","","","","",""
260,"2026-08-03 00:47:10.251040","train",0,1.3520509004592896,4.163315951581951e-05,"","","","","",""
280,"2026-08-03 00:47:11.131224","train",0,0.733502209186554,4.1893906783486826e-05,"","","","","",""
300,"2026-08-03 00:47:12.095197","train",0,2.5995967388153076,4.2173915985965304e-05,"","","","","",""
320,"2026-08-03 00:47:12.905760","train",0,0.7396259307861328,4.247317584224616e-05,"","","","","",""
330,"2026-08-03 00:47:29.547227","val",0,"","",0.6902254098360656,0.181535473136536,0.6090139476788564,0.7221269296740995,0.6304060017652251,0.6973535030363271
340,"2026-08-03 00:47:40.710811","train",1,1.9143152236938477,4.2791674295750344e-05,"","","","","",""
360,"2026-08-03 00:47:41.523281","train",1,1.3116718530654907,4.312939851481461e-05,"","","","","",""
380,"2026-08-03 00:47:42.400433","train",1,0.7670310735702515,4.3486334893207915e-05,"","","","","",""
400,"2026-08-03 00:47:43.315519","train",1,1.9077434539794922,4.386246905068044e-05,"","","","","",""
420,"2026-08-03 00:47:44.253141","train",1,1.3435993194580078,4.425778583354138e-05,"","","","","",""
440,"2026-08-03 00:47:45.113444","train",1,0.743610143661499,4.467226931527152e-05,"","","","","",""
460,"2026-08-03 00:47:46.045752","train",1,1.322199821472168,4.5105902797163235e-05,"","","","","",""
480,"2026-08-03 00:47:46.881456","train",1,1.8984631299972534,4.555866880899377e-05,"","","","","",""
500,"2026-08-03 00:47:47.786110","train",1,1.3416094779968262,4.6030549109729656e-05,"","","","","",""
520,"2026-08-03 00:47:48.657748","train",1,1.864678978919983,4.65215246882605e-05,"","","","","",""
540,"2026-08-03 00:47:49.493052","train",1,1.8818260431289673,4.703157576416595e-05,"","","","","",""
560,"2026-08-03 00:47:50.335706","train",1,0.7997061014175415,4.756068178851181e-05,"","","","","",""
580,"2026-08-03 00:47:51.276467","train",1,1.3289425373077393,4.8108821444678386e-05,"","","","","",""
600,"2026-08-03 00:47:52.116325","train",1,1.8503656387329102,4.867597264921939e-05,"","","","","",""
620,"2026-08-03 00:47:52.934965","train",1,2.468599319458008,4.9262112552751194e-05,"","","","","",""
640,"2026-08-03 00:47:53.919877","train",1,1.851402997970581,4.9867217540873325e-05,"","","","","",""
660,"2026-08-03 00:47:54.816549","train",1,1.3577896356582642,5.0491263235120714e-05,"","","","","",""
660,"2026-08-03 00:48:10.954687","val",1,"","",0.7035122950819672,0.19305690189573177,0.6162306571369093,0.6689536878216124,0.6727714033539276,0.7065944988895274
680,"2026-08-03 00:48:22.522791","train",2,1.3632625341415405,5.1134224493944907e-05,"","","","","",""
700,"2026-08-03 00:48:23.371490","train",2,1.3023918867111206,5.179607541372735e-05,"","","","","",""
720,"2026-08-03 00:48:24.216347","train",2,1.8544609546661377,5.247678932982294e-05,"","","","","",""
740,"2026-08-03 00:48:25.096107","train",2,1.2967571020126343,5.317633881763437e-05,"","","","","",""
760,"2026-08-03 00:48:25.909098","train",2,2.3528637886047363,5.389469569371701e-05,"","","","","",""
780,"2026-08-03 00:48:26.800872","train",2,1.7171597480773926,5.4631831016914325e-05,"","","","","",""
800,"2026-08-03 00:48:27.720081","train",2,1.8139920234680176,5.538771508952368e-05,"","","","","",""
820,"2026-08-03 00:48:28.571192","train",2,0.840810239315033,5.616231745849299e-05,"","","","","",""
840,"2026-08-03 00:48:29.407650","train",2,1.908609390258789,5.6955606916647824e-05,"","","","","",""
860,"2026-08-03 00:48:30.338377","train",2,0.8406127691268921,5.7767551503947996e-05,"","","","","",""
880,"2026-08-03 00:48:31.356036","train",2,1.2864017486572266,5.859811850877602e-05,"","","","","",""
900,"2026-08-03 00:48:32.287866","train",2,1.8030855655670166,5.944727446925452e-05,"","","","","",""
920,"2026-08-03 00:48:33.192355","train",2,1.8952081203460693,6.0314985174594144e-05,"","","","","",""
940,"2026-08-03 00:48:34.085602","train",2,1.7932543754577637,6.12012156664724e-05,"","","","","",""
960,"2026-08-03 00:48:34.889037","train",2,1.1981326341629028,6.210593024044177e-05,"","","","","",""
980,"2026-08-03 00:48:35.738250","train",2,1.4269119501113892,6.302909244736783e-05,"","","","","",""
